pais,ano,quantidade_kg,quantidade_dolar
paraguai,2001,0,0
peru,2001,0,0
portugal,2001,0,0
reino_unido,2001,0,0
suecia,2001,0,0
turquia,2001,8413300,4646072
uruguai,2001,0,0
uzbequistao,2001,0,0
venezuela,2001,0,0
nao_consta_na_tabela,2001,0,0
outros,2001,3967,4363
afeganistao,2002,0,0
africa_do_sul,2002,88885,103632
alemanha_republica_democratica,2002,0,0
arabia_saudita,2002,0,0
argentina,2002,10502997,7213368
australia,2002,0,0
belgica,2002,20750,17563
chile,2002,1108017,1020342
china,2002,0,0
china_continental,2002,0,0
cingapura,2002,0,0
costa_rica,2002,0,0
emirados,2002,18000,22750
espanha,2002,0,0
estados_unidos,2002,427744,557678
franca,2002,0,0
grecia,2002,0,0
guiana_britanica,2002,0,0
india,2002,0,0
ira,2002,528875,368147
italia,2002,0,0
japao,2002,0,0
mexico,2002,0,0
paises_baixos,2002,0,0
paraguai,2002,0,0
peru,2002,0,0
portugal,2002,0,0
reino_unido,2002,0,0
suecia,2002,0,0
turquia,2002,987370,642681
uruguai,2002,75000,47250
uzbequistao,2002,0,0
venezuela,2002,0,0
nao_consta_na_tabela,2002,0,0
outros,2002,0,0
afeganistao,2003,0,0
africa_do_sul,2003,59000,96513
alemanha_republica_democratica,2003,0,0
arabia_saudita,2003,18000,16900
argentina,2003,6449180,5741921
australia,2003,0,0
belgica,2003,187450,141872
chile,2003,6011522,5283111
china,2003,0,0
china_continental,2003,0,0
cingapura,2003,0,0
costa_rica,2003,0,0
emirados,2003,271970,259971
espanha,2003,0,0
estados_unidos,2003,504069,767763
franca,2003,0,0
grecia,2003,0,0
guiana_britanica,2003,0,0
india,2003,0,0
ira,2003,592175,558656
italia,2003,0,0
japao,2003,0,0
mexico,2003,0,0
paises_baixos,2003,0,0
paraguai,2003,0,0
peru,2003,0,0
portugal,2003,0,0
reino_unido,2003,0,0
suecia,2003,0,0
turquia,2003,913290,669604
uruguai,2003,16800,17400
uzbequistao,2003,0,0
venezuela,2003,0,0
nao_consta_na_tabela,2003,0,0
outros,2003,0,0
afeganistao,2004,0,0
africa_do_sul,2004,0,0
alemanha_republica_democratica,2004,0,0
arabia_saudita,2004,0,0
argentina,2004,12287672,14106821
australia,2004,0,0
belgica,2004,41500,30416
chile,2004,933010,1200730
china,2004,0,0
china_continental,2004,0,0
cingapura,2004,0,0
costa_rica,2004,0,0
emirados,2004,329470,351485
espanha,2004,0,0
estados_unidos,2004,470966,748024
franca,2004,0,0
grecia,2004,0,0
guiana_britanica,2004,0,0
india,2004,0,0
ira,2004,929370,1001650
italia,2004,0,0
japao,2004,0,0
mexico,2004,0,0
paises_baixos,2004,0,0
paraguai,2004,0,0
peru,2004,0,0
portugal,2004,0,0
reino_unido,2004,0,0
suecia,2004,0,0
turquia,2004,1666888,1531208
uruguai,2004,0,0
uzbequistao,2004,0,0
venezuela,2004,0,0
nao_consta_na_tabela,2004,0,0
outros,2004,0,0
afeganistao,2005,0,0
africa_do_sul,2005,17940,23195
alemanha_republica_democratica,2005,0,0
arabia_saudita,2005,0,0
argentina,2005,10271403,12379126
australia,2005,0,0
belgica,2005,0,0
chile,2005,534750,735554
china,2005,0,0
china_continental,2005,0,0
cingapura,2005,0,0
costa_rica,2005,0,0
emirados,2005,489760,503598
espanha,2005,0,0
estados_unidos,2005,448370,966879
franca,2005,0,0
grecia,2005,0,0
guiana_britanica,2005,0,0
india,2005,0,0
ira,2005,893890,894899
italia,2005,0,0
japao,2005,0,0
mexico,2005,0,0
paises_baixos,2005,0,0
paraguai,2005,0,0
peru,2005,0,0
portugal,2005,0,0
reino_unido,2005,0,0
suecia,2005,0,0
turquia,2005,2914500,2704370
uruguai,2005,0,0
uzbequistao,2005,26000,18570
venezuela,2005,0,0
nao_consta_na_tabela,2005,0,0
outros,2005,0,0
afeganistao,2006,0,0
africa_do_sul,2006,19000,27050
alemanha_republica_democratica,2006,0,0
arabia_saudita,2006,0,0
argentina,2006,11555010,14810371
australia,2006,0,0
belgica,2006,0,0
chile,2006,3847300,4531374
china,2006,0,0
china_continental,2006,0,0
cingapura,2006,0,0
costa_rica,2006,0,0
emirados,2006,182745,236628
espanha,2006,0,0
estados_unidos,2006,493921,977964
franca,2006,0,0
grecia,2006,0,0
guiana_britanica,2006,0,0
india,2006,0,0
ira,2006,1337820,1726898
italia,2006,0,0
japao,2006,0,0
mexico,2006,0,0
paises_baixos,2006,0,0
paraguai,2006,0,0
peru,2006,0,0
portugal,2006,0,0
reino_unido,2006,0,0
suecia,2006,0,0
turquia,2006,2300140,2550285
uruguai,2006,0,0
uzbequistao,2006,40000,32135
venezuela,2006,0,0
nao_consta_na_tabela,2006,0,0
outros,2006,0,0
afeganistao,2007,0,0
africa_do_sul,2007,99500,215677
alemanha_republica_democratica,2007,0,0
arabia_saudita,2007,0,0
argentina,2007,15203133,19187668
australia,2007,0,0
belgica,2007,0,0
chile,2007,1239130,1415636
china,2007,0,0
china_continental,2007,148000,250669
cingapura,2007,0,0
costa_rica,2007,0,0
emirados,2007,0,0
espanha,2007,0,0
estados_unidos,2007,370796,780250
franca,2007,0,0
grecia,2007,0,0
guiana_britanica,2007,0,0
india,2007,0,0
ira,2007,1040345,1679789
italia,2007,2075,6600
japao,2007,0,0
mexico,2007,0,0
paises_baixos,2007,0,0
paraguai,2007,0,0
peru,2007,0,0
portugal,2007,0,0
reino_unido,2007,0,0
suecia,2007,0,0
turquia,2007,792250,911049
uruguai,2007,0,0
uzbequistao,2007,0,0
venezuela,2007,0,0
nao_consta_na_tabela,2007,0,0
outros,2007,0,0
afeganistao,2008,0,0
africa_do_sul,2008,641051,1032307
alemanha_republica_democratica,2008,0,0
arabia_saudita,2008,0,0
argentina,2008,15641645,26994373
australia,2008,0,0
belgica,2008,0,0
chile,2008,2075850,3697242
china,2008,0,0
china_continental,2008,0,0
cingapura,2008,0,0
costa_rica,2008,0,0
emirados,2008,124510,204910
espanha,2008,0,0
estados_unidos,2008,448157,923410
franca,2008,0,0
grecia,2008,0,0
guiana_britanica,2008,0,0
india,2008,0,0
ira,2008,1089540,1925865
italia,2008,1250,5491
japao,2008,0,0
mexico,2008,0,0
paises_baixos,2008,0,0
paraguai,2008,0,0
peru,2008,0,0
portugal,2008,0,0
reino_unido,2008,0,0
suecia,2008,0,0
turquia,2008,124100,188996
uruguai,2008,0,0
uzbequistao,2008,0,0
venezuela,2008,0,0
nao_consta_na_tabela,2008,0,0
outros,2008,0,0
afeganistao,2009,0,0
africa_do_sul,2009,195000,563360
alemanha_republica_democratica,2009,0,0
arabia_saudita,2009,0,0
argentina,2009,17209323,24106889
australia,2009,0,0
belgica,2009,0,0
chile,2009,4498510,6469816
china,2009,0,0
china_continental,2009,0,0
cingapura,2009,0,0
costa_rica,2009,0,0
emirados,2009,39000,94203
espanha,2009,0,0
estados_unidos,2009,347316,783086
franca,2009,0,0
grecia,2009,0,0
guiana_britanica,2009,0,0
india,2009,128000,270168
ira,2009,112460,191560
italia,2009,0,0
japao,2009,0,0
mexico,2009,0,0
paises_baixos,2009,0,0
paraguai,2009,0,0
peru,2009,0,0
portugal,2009,0,0
reino_unido,2009,0,0
suecia,2009,0,0
turquia,2009,126600,169075
uruguai,2009,0,0
uzbequistao,2009,0,0
venezuela,2009,0,0
nao_consta_na_tabela,2009,0,0
outros,2009,0,0
afeganistao,2010,18000,28050
africa_do_sul,2010,700846,2037012
alemanha_republica_democratica,2010,0,0
arabia_saudita,2010,0,0
argentina,2010,17279688,34499504
australia,2010,0,0
belgica,2010,0,0
chile,2010,814720,1660791
china,2010,0,0
china_continental,2010,19000,39520
cingapura,2010,0,0
costa_rica,2010,0,0
emirados,2010,20000,44949
espanha,2010,0,0
estados_unidos,2010,526225,1274258
franca,2010,0,0
grecia,2010,0,0
guiana_britanica,2010,0,0
india,2010,0,0
ira,2010,4112310,6968914
italia,2010,0,0
japao,2010,0,0
mexico,2010,0,0
paises_baixos,2010,0,0
paraguai,2010,0,0
peru,2010,0,0
portugal,2010,0,0
reino_unido,2010,0,0
suecia,2010,0,0
turquia,2010,2428575,4111212
uruguai,2010,0,0
uzbequistao,2010,0,0
venezuela,2010,0,0
nao_consta_na_tabela,2010,0,0
outros,2010,0,0
afeganistao,2011,400000,669059
africa_do_sul,2011,184250,596923
alemanha_republica_democratica,2011,0,0
arabia_saudita,2011,0,0
argentina,2011,20533473,43262321
australia,2011,0,0
belgica,2011,0,0
chile,2011,1127280,2614062
china,2011,0,0
china_continental,2011,19200,51100
cingapura,2011,38150,97572
costa_rica,2011,0,0
emirados,2011,35460,100631
espanha,2011,0,0
estados_unidos,2011,391515,1180759
franca,2011,0,0
grecia,2011,4095,25496
guiana_britanica,2011,0,0
india,2011,0,0
ira,2011,533570,1250450
italia,2011,10,39
japao,2011,0,0
mexico,2011,0,0
paises_baixos,2011,0,0
paraguai,2011,0,0
peru,2011,0,0
portugal,2011,13,59
reino_unido,2011,0,0
suecia,2011,0,0
turquia,2011,987310,1735466
uruguai,2011,0,0
uzbequistao,2011,40000,63483
venezuela,2011,0,0
nao_consta_na_tabela,2011,0,0
outros,2011,0,0
afeganistao,2012,0,0
africa_do_sul,2012,986750,3527083
alemanha_republica_democratica,2012,0,0
arabia_saudita,2012,0,0
argentina,2012,19728826,43648893
australia,2012,0,0
belgica,2012,0,0
chile,2012,2046530,5049441
china,2012,0,0
china_continental,2012,63000,216812
cingapura,2012,0,0
costa_rica,2012,0,0
emirados,2012,19000,70026
espanha,2012,0,0
estados_unidos,2012,512716,1619257
franca,2012,1474,12148
grecia,2012,0,0
guiana_britanica,2012,0,0
india,2012,166862,268758
ira,2012,306700,995038
italia,2012,0,0
japao,2012,0,0
mexico,2012,0,0
paises_baixos,2012,0,0
paraguai,2012,0,0
peru,2012,0,0
portugal,2012,0,0
reino_unido,2012,0,0
suecia,2012,0,0
turquia,2012,709785,1161161
uruguai,2012,0,0
uzbequistao,2012,71900,127883
venezuela,2012,0,0
nao_consta_na_tabela,2012,0,0
outros,2012,0,0
afeganistao,2013,18000,32600
africa_do_sul,2013,0,0
alemanha_republica_democratica,2013,0,0
arabia_saudita,2013,0,0
argentina,2013,20571302,47105230
australia,2013,0,0
belgica,2013,0,0
chile,2013,453310,1123963
china,2013,0,0
china_continental,2013,100027,193223
cingapura,2013,40000,77213
costa_rica,2013,0,0
emirados,2013,240800,442625
espanha,2013,0,0
estados_unidos,2013,538319,1622047
franca,2013,720,6016
grecia,2013,0,0
guiana_britanica,2013,0,0
india,2013,36000,64213
ira,2013,1415828,2617493
italia,2013,0,0
japao,2013,0,0
mexico,2013,0,0
paises_baixos,2013,0,0
paraguai,2013,0,0
peru,2013,0,0
portugal,2013,0,0
reino_unido,2013,0,0
suecia,2013,0,0
turquia,2013,0,0
uruguai,2013,0,0
uzbequistao,2013,0,0
venezuela,2013,0,0
nao_consta_na_tabela,2013,0,0
outros,2013,0,0
afeganistao,2014,456000,789790
africa_do_sul,2014,2220275,3507617
alemanha_republica_democratica,2014,0,0
arabia_saudita,2014,0,0
argentina,2014,14681136,34049473
australia,2014,0,0
belgica,2014,0,0
chile,2014,2615382,5771763
china,2014,0,0
china_continental,2014,98050,142328
cingapura,2014,0,0
costa_rica,2014,0,0
emirados,2014,100000,184835
espanha,2014,0,0
estados_unidos,2014,369887,1113398
franca,2014,1600,3368
grecia,2014,10000,24994
guiana_britanica,2014,0,0
india,2014,247000,377422
ira,2014,942500,1700379
italia,2014,0,0
japao,2014,0,0
mexico,2014,0,0
paises_baixos,2014,0,0
paraguai,2014,0,0
peru,2014,0,0
portugal,2014,0,0
reino_unido,2014,10,170
suecia,2014,0,0
turquia,2014,1981070,3507617
uruguai,2014,0,0
uzbequistao,2014,0,0
venezuela,2014,0,0
nao_consta_na_tabela,2014,0,0
outros,2014,0,0
afeganistao,2015,125000,179545
africa_do_sul,2015,1418063,3278109
alemanha_republica_democratica,2015,0,0
arabia_saudita,2015,0,0
argentina,2015,20905602,32341307
australia,2015,0,0
belgica,2015,0,0
chile,2015,747700,1522661
china,2015,0,0
china_continental,2015,0,0
cingapura,2015,0,0
costa_rica,2015,0,0
emirados,2015,40000,95856
espanha,2015,0,0
estados_unidos,2015,350138,1034494
franca,2015,658,4705
grecia,2015,0,0
guiana_britanica,2015,0,0
india,2015,57000,60717
ira,2015,184500,418722
italia,2015,0,0
japao,2015,0,0
mexico,2015,0,0
paises_baixos,2015,0,0
paraguai,2015,0,0
peru,2015,0,0
portugal,2015,250,445
reino_unido,2015,25,426
suecia,2015,0,0
turquia,2015,1006000,1666760
uruguai,2015,0,0
uzbequistao,2015,0,0
venezuela,2015,0,0
nao_consta_na_tabela,2015,0,0
outros,2015,0,0
afeganistao,2016,0,0
africa_do_sul,2016,617500,1487082
alemanha_republica_democratica,2016,0,0
arabia_saudita,2016,0,0
argentina,2016,23280908,34643821
australia,2016,0,0
belgica,2016,0,0
chile,2016,365670,613554
china,2016,0,0
china_continental,2016,0,0
cingapura,2016,0,0
costa_rica,2016,0,0
emirados,2016,0,0
espanha,2016,0,0
estados_unidos,2016,236134,636045
franca,2016,0,0
grecia,2016,4000,9248
guiana_britanica,2016,0,0
india,2016,162000,346815
ira,2016,493000,1113453
italia,2016,0,0
japao,2016,0,0
mexico,2016,0,0
paises_baixos,2016,0,0
paraguai,2016,0,0
peru,2016,0,0
portugal,2016,0,0
reino_unido,2016,21,402
suecia,2016,0,0
turquia,2016,2386092,3162573
uruguai,2016,0,0
uzbequistao,2016,0,0
venezuela,2016,0,0
nao_consta_na_tabela,2016,0,0
outros,2016,0,0
afeganistao,2017,0,0
africa_do_sul,2017,370500,942442
alemanha_republica_democratica,2017,0,0
arabia_saudita,2017,0,0
argentina,2017,19742996,34422405
australia,2017,0,0
belgica,2017,0,0
chile,2017,483305,971604
china,2017,0,0
china_continental,2017,53000,65028
cingapura,2017,0,0
costa_rica,2017,0,0
emirados,2017,0,0
espanha,2017,0,0
estados_unidos,2017,257670,671036
franca,2017,0,0
grecia,2017,1950,4287
guiana_britanica,2017,0,0
india,2017,397130,476398
ira,2017,1194500,1975882
italia,2017,0,0
japao,2017,0,0
mexico,2017,0,0
paises_baixos,2017,0,0
paraguai,2017,0,0
peru,2017,10,10
portugal,2017,0,0
reino_unido,2017,66,1494
suecia,2017,0,0
turquia,2017,2834805,4001169
uruguai,2017,0,0
uzbequistao,2017,0,0
venezuela,2017,0,0
nao_consta_na_tabela,2017,0,0
outros,2017,0,0
afeganistao,2018,0,0
africa_do_sul,2018,1089700,3106052
alemanha_republica_democratica,2018,0,0
arabia_saudita,2018,0,0
argentina,2018,23564519,43501396
australia,2018,0,0
belgica,2018,0,0
chile,2018,127231,290772
china,2018,0,0
china_continental,2018,224165,279253
cingapura,2018,0,0
costa_rica,2018,0,0
emirados,2018,0,0
espanha,2018,0,0
estados_unidos,2018,42859,244215
franca,2018,0,0
grecia,2018,1600,5156
guiana_britanica,2018,0,0
india,2018,736700,1007031
ira,2018,340000,817941
italia,2018,0,0
japao,2018,0,0
mexico,2018,0,0
paises_baixos,2018,0,0
paraguai,2018,0,0
peru,2018,0,0
portugal,2018,0,0
reino_unido,2018,20,461
suecia,2018,0,0
turquia,2018,262616,494370
uruguai,2018,0,0
uzbequistao,2018,0,0
venezuela,2018,0,0
nao_consta_na_tabela,2018,0,0
outros,2018,0,0
afeganistao,2019,40000,65452
africa_do_sul,2019,270875,763921
alemanha_republica_democratica,2019,0,0
arabia_saudita,2019,0,0
argentina,2019,24135143,48810789
australia,2019,0,0
belgica,2019,0,0
chile,2019,384437,1096176
china,2019,0,0
china_continental,2019,934000,1352954
cingapura,2019,0,0
costa_rica,2019,0,0
emirados,2019,0,0
espanha,2019,1,24
estados_unidos,2019,90132,345044
franca,2019,0,0
grecia,2019,0,0
guiana_britanica,2019,0,0
india,2019,481000,677056
ira,2019,646000,1369316
italia,2019,0,0
japao,2019,0,0
mexico,2019,0,0
paises_baixos,2019,0,0
paraguai,2019,0,0
peru,2019,0,0
portugal,2019,0,2
reino_unido,2019,11,209
suecia,2019,0,0
turquia,2019,427590,865709
uruguai,2019,0,0
uzbequistao,2019,399630,624285
venezuela,2019,0,0
nao_consta_na_tabela,2019,0,0
outros,2019,0,0
afeganistao,2020,0,0
africa_do_sul,2020,616688,1433381
alemanha_republica_democratica,2020,0,0
arabia_saudita,2020,0,0
argentina,2020,24992502,36743996
australia,2020,0,0
belgica,2020,0,0
chile,2020,286774,567197
china,2020,172000,178472
china_continental,2020,0,0
cingapura,2020,0,0
costa_rica,2020,0,0
emirados,2020,0,0
espanha,2020,0,0
estados_unidos,2020,105360,266627
franca,2020,0,0
grecia,2020,0,0
guiana_britanica,2020,0,0
india,2020,883000,813317
ira,2020,435600,927189
italia,2020,0,0
japao,2020,0,0
mexico,2020,0,0
paises_baixos,2020,0,0
paraguai,2020,0,0
peru,2020,0,0
portugal,2020,0,0
reino_unido,2020,0,0
suecia,2020,0,0
turquia,2020,607780,1210554
uruguai,2020,25000,35866
uzbequistao,2020,397030,450389
venezuela,2020,0,0
nao_consta_na_tabela,2020,0,0
outros,2020,0,0
afeganistao,2021,0,484
africa_do_sul,2021,327000,531327
alemanha_republica_democratica,2021,0,0
arabia_saudita,2021,0,0
argentina,2021,24015825,33337604
australia,2021,0,0
belgica,2021,0,0
chile,2021,225630,462855
china,2021,110,76
china_continental,2021,0,0
cingapura,2021,0,0
costa_rica,2021,0,0
emirados,2021,0,0
espanha,2021,0,0
estados_unidos,2021,109043,325880
franca,2021,0,0
grecia,2021,0,0
guiana_britanica,2021,0,0
india,2021,577250,504532
ira,2021,514700,843794
italia,2021,0,0
japao,2021,0,0
mexico,2021,0,0
paises_baixos,2021,0,0
paraguai,2021,0,0
peru,2021,0,0
portugal,2021,0,0
reino_unido,2021,0,0
suecia,2021,0,0
turquia,2021,186000,311165
uruguai,2021,0,0
uzbequistao,2021,0,0
venezuela,2021,0,0
nao_consta_na_tabela,2021,0,0
outros,2021,0,0
afeganistao,2022,0,0
africa_do_sul,2022,657826,1266633
alemanha_republica_democratica,2022,0,0
arabia_saudita,2022,0,0
argentina,2022,20829418,35659325
australia,2022,0,0
belgica,2022,0,0
chile,2022,3584100,5524707
china,2022,0,0
china_continental,2022,0,0
cingapura,2022,0,0
costa_rica,2022,49000,95550
emirados,2022,0,0
espanha,2022,0,0
estados_unidos,2022,115517,380380
franca,2022,0,0
grecia,2022,0,0
guiana_britanica,2022,0,0
india,2022,2767840,2568914
ira,2022,403000,948438
italia,2022,0,0
japao,2022,0,0
mexico,2022,0,0
paises_baixos,2022,0,0
paraguai,2022,0,0
peru,2022,0,0
portugal,2022,0,0
reino_unido,2022,0,0
suecia,2022,0,0
turquia,2022,1477000,2602207
uruguai,2022,0,0
uzbequistao,2022,132000,165492
venezuela,2022,0,0
nao_consta_na_tabela,2022,0,0
outros,2022,0,0
afeganistao,2023,0,0
africa_do_sul,2023,151500,397825
alemanha_republica_democratica,2023,0,0
arabia_saudita,2023,0,0
argentina,2023,19758017,36404746
australia,2023,0,0
belgica,2023,0,0
chile,2023,4411180,7107544
china,2023,72000,111390
china_continental,2023,0,0
cingapura,2023,0,0
costa_rica,2023,0,0
emirados,2023,0,0
espanha,2023,0,0
estados_unidos,2023,7578,58262
franca,2023,0,0
grecia,2023,0,0
guiana_britanica,2023,0,0
india,2023,1293900,1379545
ira,2023,786500,1832934
italia,2023,0,0
japao,2023,0,0
mexico,2023,0,0
paises_baixos,2023,0,0
paraguai,2023,0,0
peru,2023,25000,40630
portugal,2023,0,0
reino_unido,2023,0,0
suecia,2023,0,0
turquia,2023,2621500,4152236
uruguai,2023,0,0
uzbequistao,2023,2045600,2433719
venezuela,2023,0,0
nao_consta_na_tabela,2023,0,0
outros,2023,0,0
