pais,ano,quantidade_kg,quantidade_dolar
georgia,1995,0,0
granada,1995,0,0
grecia,1995,0,0
hong_kong,1995,0,0
hungria,1995,0,0
indonesia,1995,0,0
irlanda,1995,0,0
israel,1995,0,0
italia,1995,230441,554770
luxemburgo,1995,0,0
mexico,1995,0,0
moldavia,1995,0,0
nova_zelandia,1995,0,0
paises_baixos,1995,0,0
panama,1995,0,0
peru,1995,0,0
portugal,1995,11745,37615
reino_unido,1995,0,0
romenia,1995,0,0
suica,1995,0,0
tunisia,1995,0,0
ucrania,1995,0,0
uruguai,1995,0,0
nao_consta_na_tabela,1995,0,0
nao_declarados,1995,0,0
outros,1995,20108,40703
africa_do_sul,1996,0,0
alemanha,1996,22766,68098
argentina,1996,567,3110
australia,1996,0,0
austria,1996,0,0
bermudas,1996,0,0
bahamas,1996,0,0
belgica,1996,0,0
brasil,1996,0,0
bulgaria,1996,0,0
canada,1996,0,0
chile,1996,26686,37785
croacia,1996,0,0
cuba,1996,0,0
emirados_arabes_unidos,1996,0,0
eslovenia,1996,0,0
espanha,1996,198872,778631
estados_unidos,1996,0,0
franca,1996,272978,2319514
georgia,1996,0,0
granada,1996,0,0
grecia,1996,0,0
hong_kong,1996,0,0
hungria,1996,0,0
indonesia,1996,0,0
irlanda,1996,0,0
israel,1996,0,0
italia,1996,203645,480610
luxemburgo,1996,0,0
mexico,1996,0,0
moldavia,1996,0,0
nova_zelandia,1996,0,0
paises_baixos,1996,0,0
panama,1996,0,0
peru,1996,0,0
portugal,1996,14861,47858
reino_unido,1996,0,0
romenia,1996,0,0
suica,1996,0,0
tunisia,1996,0,0
ucrania,1996,0,0
uruguai,1996,11813,44125
nao_consta_na_tabela,1996,3133,23378
nao_declarados,1996,140,571
outros,1996,8771,34875
africa_do_sul,1997,0,0
alemanha,1997,8648,29238
argentina,1997,11139,26864
australia,1997,0,0
austria,1997,0,0
bermudas,1997,0,0
bahamas,1997,0,0
belgica,1997,0,0
brasil,1997,0,0
bulgaria,1997,0,0
canada,1997,0,0
chile,1997,2565,13680
croacia,1997,0,0
cuba,1997,0,0
emirados_arabes_unidos,1997,0,0
eslovenia,1997,0,0
espanha,1997,259100,920891
estados_unidos,1997,0,0
franca,1997,760944,7856909
georgia,1997,0,0
granada,1997,0,0
grecia,1997,0,0
hong_kong,1997,0,0
hungria,1997,0,0
indonesia,1997,0,0
irlanda,1997,0,0
israel,1997,0,0
italia,1997,162568,485282
luxemburgo,1997,0,0
mexico,1997,0,0
moldavia,1997,0,0
nova_zelandia,1997,0,0
paises_baixos,1997,0,0
panama,1997,0,0
peru,1997,0,0
portugal,1997,42736,130895
reino_unido,1997,0,0
romenia,1997,0,0
suica,1997,0,0
tunisia,1997,0,0
ucrania,1997,0,0
uruguai,1997,8161,33049
nao_consta_na_tabela,1997,0,0
nao_declarados,1997,0,0
outros,1997,6414,58248
africa_do_sul,1998,0,0
alemanha,1998,9403,45794
argentina,1998,85497,308165
australia,1998,0,0
austria,1998,0,0
bermudas,1998,0,0
bahamas,1998,0,0
belgica,1998,0,0
brasil,1998,0,0
bulgaria,1998,0,0
canada,1998,0,0
chile,1998,7877,20030
croacia,1998,0,0
cuba,1998,0,0
emirados_arabes_unidos,1998,0,0
eslovenia,1998,0,0
espanha,1998,253355,1009470
estados_unidos,1998,0,0
franca,1998,779564,9136225
georgia,1998,0,0
granada,1998,0,0
grecia,1998,0,0
hong_kong,1998,0,0
hungria,1998,0,0
indonesia,1998,0,0
irlanda,1998,0,0
israel,1998,0,0
italia,1998,234227,853007
luxemburgo,1998,0,0
mexico,1998,0,0
moldavia,1998,0,0
nova_zelandia,1998,0,0
paises_baixos,1998,0,0
panama,1998,0,0
peru,1998,0,0
portugal,1998,4386,16971
reino_unido,1998,0,0
romenia,1998,0,0
suica,1998,0,0
tunisia,1998,0,0
ucrania,1998,0,0
uruguai,1998,2430,9720
nao_consta_na_tabela,1998,0,0
nao_declarados,1998,0,0
outros,1998,2720,16836
africa_do_sul,1999,0,0
alemanha,1999,1980,6690
argentina,1999,86940,360596
australia,1999,0,0
austria,1999,0,0
bermudas,1999,0,0
bahamas,1999,0,0
belgica,1999,0,0
brasil,1999,0,0
bulgaria,1999,0,0
canada,1999,0,0
chile,1999,18020,65480
croacia,1999,0,0
cuba,1999,0,0
emirados_arabes_unidos,1999,0,0
eslovenia,1999,0,0
espanha,1999,251511,1017499
estados_unidos,1999,0,0
franca,1999,1158921,11636214
georgia,1999,0,0
granada,1999,0,0
grecia,1999,0,0
hong_kong,1999,0,0
hungria,1999,0,0
indonesia,1999,0,0
irlanda,1999,0,0
israel,1999,0,0
italia,1999,498453,1678442
luxemburgo,1999,0,0
mexico,1999,0,0
moldavia,1999,0,0
nova_zelandia,1999,0,0
paises_baixos,1999,0,0
panama,1999,0,0
peru,1999,0,0
portugal,1999,15501,45223
reino_unido,1999,0,0
romenia,1999,0,0
suica,1999,0,0
tunisia,1999,0,0
ucrania,1999,0,0
uruguai,1999,0,0
nao_consta_na_tabela,1999,0,0
nao_declarados,1999,0,0
outros,1999,2117,5818
africa_do_sul,2000,0,0
alemanha,2000,1130,3150
argentina,2000,114511,326156
australia,2000,0,0
austria,2000,0,0
bermudas,2000,0,0
bahamas,2000,0,0
belgica,2000,0,0
brasil,2000,0,0
bulgaria,2000,0,0
canada,2000,0,0
chile,2000,11250,31550
croacia,2000,0,0
cuba,2000,0,0
emirados_arabes_unidos,2000,0,0
eslovenia,2000,0,0
espanha,2000,230327,928135
estados_unidos,2000,0,0
franca,2000,979713,8756457
georgia,2000,0,0
granada,2000,0,0
grecia,2000,0,0
hong_kong,2000,0,0
hungria,2000,0,0
indonesia,2000,0,0
irlanda,2000,0,0
israel,2000,0,0
italia,2000,488816,1303096
luxemburgo,2000,0,0
mexico,2000,0,0
moldavia,2000,0,0
nova_zelandia,2000,0,0
paises_baixos,2000,0,0
panama,2000,0,0
peru,2000,0,0
portugal,2000,12622,41797
reino_unido,2000,0,0
romenia,2000,0,0
suica,2000,0,0
tunisia,2000,0,0
ucrania,2000,0,0
uruguai,2000,1746,4140
nao_consta_na_tabela,2000,0,0
nao_declarados,2000,0,0
outros,2000,2575,16650
africa_do_sul,2001,0,0
alemanha,2001,6516,17537
argentina,2001,32464,90851
australia,2001,0,0
austria,2001,0,0
bermudas,2001,0,0
bahamas,2001,0,0
belgica,2001,0,0
brasil,2001,0,0
bulgaria,2001,0,0
canada,2001,0,0
chile,2001,15695,44425
croacia,2001,0,0
cuba,2001,0,0
emirados_arabes_unidos,2001,0,0
eslovenia,2001,0,0
espanha,2001,713315,6408671
estados_unidos,2001,0,0
franca,2001,182179,262999
georgia,2001,0,0
granada,2001,0,0
grecia,2001,0,0
hong_kong,2001,0,0
hungria,2001,0,0
indonesia,2001,0,0
irlanda,2001,0,0
israel,2001,450,1510
italia,2001,1009289,2476201
luxemburgo,2001,0,0
mexico,2001,0,0
moldavia,2001,0,0
nova_zelandia,2001,0,0
paises_baixos,2001,0,0
panama,2001,0,0
peru,2001,0,0
portugal,2001,20653,44980
reino_unido,2001,0,0
romenia,2001,0,0
suica,2001,0,0
tunisia,2001,0,0
ucrania,2001,0,0
uruguai,2001,9417,35558
nao_consta_na_tabela,2001,0,0
nao_declarados,2001,0,0
outros,2001,450,1359
africa_do_sul,2002,0,0
alemanha,2002,7034,19584
argentina,2002,17096,32807
australia,2002,1136,7702
austria,2002,0,0
bermudas,2002,0,0
bahamas,2002,0,0
belgica,2002,0,0
brasil,2002,0,0
bulgaria,2002,0,0
canada,2002,0,0
chile,2002,6300,20323
croacia,2002,0,0
cuba,2002,0,0
emirados_arabes_unidos,2002,0,0
eslovenia,2002,0,0
espanha,2002,166433,528696
estados_unidos,2002,990,3846
franca,2002,669778,5946841
georgia,2002,0,0
granada,2002,0,0
grecia,2002,0,0
hong_kong,2002,0,0
hungria,2002,675,1837
indonesia,2002,0,0
irlanda,2002,0,0
israel,2002,1152,3853
italia,2002,1484899,3020296
luxemburgo,2002,0,0
mexico,2002,0,0
moldavia,2002,0,0
nova_zelandia,2002,0,0
paises_baixos,2002,0,0
panama,2002,0,0
peru,2002,0,0
portugal,2002,14033,52317
reino_unido,2002,0,0
romenia,2002,0,0
suica,2002,0,0
tunisia,2002,0,0
ucrania,2002,0,0
uruguai,2002,887,4090
nao_consta_na_tabela,2002,0,0
nao_declarados,2002,0,0
outros,2002,0,0
africa_do_sul,2003,5546,6475
alemanha,2003,3114,8638
argentina,2003,143659,301329
australia,2003,0,0
austria,2003,0,0
bermudas,2003,0,0
bahamas,2003,0,0
belgica,2003,0,0
brasil,2003,0,0
bulgaria,2003,0,0
canada,2003,0,0
chile,2003,16200,39459
croacia,2003,0,0
cuba,2003,0,0
emirados_arabes_unidos,2003,0,0
eslovenia,2003,0,0
espanha,2003,164545,549223
estados_unidos,2003,1575,9100
franca,2003,965033,7444348
georgia,2003,0,0
granada,2003,0,0
grecia,2003,0,0
hong_kong,2003,0,0
hungria,2003,387,1165
indonesia,2003,0,0
irlanda,2003,0,0
israel,2003,1890,6233
italia,2003,1209558,2627321
luxemburgo,2003,0,0
mexico,2003,0,0
moldavia,2003,0,0
nova_zelandia,2003,0,0
paises_baixos,2003,0,0
panama,2003,0,0
peru,2003,0,0
portugal,2003,17170,57304
reino_unido,2003,0,0
romenia,2003,0,0
suica,2003,0,0
tunisia,2003,0,0
ucrania,2003,0,0
uruguai,2003,1722,5100
nao_consta_na_tabela,2003,0,0
nao_declarados,2003,0,0
outros,2003,0,0
africa_do_sul,2004,59,259
alemanha,2004,22785,77735
argentina,2004,1008169,2760067
australia,2004,1310,6507
austria,2004,0,0
bermudas,2004,0,0
bahamas,2004,0,0
belgica,2004,0,0
brasil,2004,5357,17451
bulgaria,2004,0,0
canada,2004,0,0
chile,2004,25920,48350
croacia,2004,0,0
cuba,2004,0,0
emirados_arabes_unidos,2004,0,0
eslovenia,2004,0,0
espanha,2004,209973,660360
estados_unidos,2004,0,0
franca,2004,746383,6768485
georgia,2004,0,0
granada,2004,0,0
grecia,2004,0,0
hong_kong,2004,0,0
hungria,2004,657,1775
indonesia,2004,0,0
irlanda,2004,0,0
israel,2004,1935,5346
italia,2004,1033793,2850765
luxemburgo,2004,0,0
mexico,2004,0,0
moldavia,2004,0,0
nova_zelandia,2004,0,0
paises_baixos,2004,0,0
panama,2004,0,0
peru,2004,0,0
portugal,2004,30305,99071
reino_unido,2004,0,0
romenia,2004,0,0
suica,2004,0,0
tunisia,2004,0,0
ucrania,2004,0,0
uruguai,2004,180,1440
nao_consta_na_tabela,2004,0,0
nao_declarados,2004,0,0
outros,2004,0,0
africa_do_sul,2005,520,2320
alemanha,2005,888,5487
argentina,2005,1135922,2943342
australia,2005,1125,7594
austria,2005,0,0
bermudas,2005,0,0
bahamas,2005,0,0
belgica,2005,0,0
brasil,2005,9801,33151
bulgaria,2005,0,0
canada,2005,0,0
chile,2005,38290,92150
croacia,2005,0,0
cuba,2005,0,0
emirados_arabes_unidos,2005,0,0
eslovenia,2005,0,0
espanha,2005,213074,767994
estados_unidos,2005,2808,6796
franca,2005,931767,8295551
georgia,2005,0,0
granada,2005,0,0
grecia,2005,0,0
hong_kong,2005,0,0
hungria,2005,0,0
indonesia,2005,0,0
irlanda,2005,0,0
israel,2005,4968,13263
italia,2005,1092021,2880464
luxemburgo,2005,0,0
mexico,2005,0,0
moldavia,2005,0,0
nova_zelandia,2005,0,0
paises_baixos,2005,0,0
panama,2005,0,0
peru,2005,0,0
portugal,2005,10588,41905
reino_unido,2005,0,0
romenia,2005,0,0
suica,2005,0,0
tunisia,2005,0,0
ucrania,2005,0,0
uruguai,2005,193,372
nao_consta_na_tabela,2005,0,0
nao_declarados,2005,0,0
outros,2005,1043,3445
africa_do_sul,2006,275,1460
alemanha,2006,1170,8087
argentina,2006,1713270,4726606
australia,2006,675,3248
austria,2006,0,0
bermudas,2006,0,0
bahamas,2006,0,0
belgica,2006,0,0
brasil,2006,16225,63088
bulgaria,2006,0,0
canada,2006,0,0
chile,2006,29806,93696
croacia,2006,0,0
cuba,2006,0,0
emirados_arabes_unidos,2006,0,0
eslovenia,2006,0,0
espanha,2006,250377,916775
estados_unidos,2006,1800,4419
franca,2006,1096043,11085410
georgia,2006,0,0
granada,2006,0,0
grecia,2006,0,0
hong_kong,2006,0,0
hungria,2006,0,0
indonesia,2006,0,0
irlanda,2006,0,0
israel,2006,2250,6382
italia,2006,1410249,4279286
luxemburgo,2006,0,0
mexico,2006,0,0
moldavia,2006,0,0
nova_zelandia,2006,0,0
paises_baixos,2006,0,0
panama,2006,0,0
peru,2006,0,0
portugal,2006,35035,146528
reino_unido,2006,0,0
romenia,2006,0,0
suica,2006,0,0
tunisia,2006,0,0
ucrania,2006,0,0
uruguai,2006,10755,51557
nao_consta_na_tabela,2006,0,0
nao_declarados,2006,0,0
outros,2006,7389,27891
africa_do_sul,2007,90,1073
alemanha,2007,1980,11786
argentina,2007,556320,1441196
australia,2007,855,7491
austria,2007,0,0
bermudas,2007,0,0
bahamas,2007,0,0
belgica,2007,0,0
brasil,2007,4092,22079
bulgaria,2007,0,0
canada,2007,0,0
chile,2007,49400,159012
croacia,2007,0,0
cuba,2007,0,0
emirados_arabes_unidos,2007,0,0
eslovenia,2007,0,0
espanha,2007,254317,1003934
estados_unidos,2007,3240,8865
franca,2007,1079332,10860013
georgia,2007,0,0
granada,2007,0,0
grecia,2007,0,0
hong_kong,2007,0,0
hungria,2007,0,0
indonesia,2007,0,0
irlanda,2007,0,0
israel,2007,5220,22638
italia,2007,1236636,4541086
luxemburgo,2007,0,0
mexico,2007,0,0
moldavia,2007,0,0
nova_zelandia,2007,0,0
paises_baixos,2007,0,0
panama,2007,0,0
peru,2007,0,0
portugal,2007,38385,181318
reino_unido,2007,0,0
romenia,2007,0,0
suica,2007,0,0
tunisia,2007,0,0
ucrania,2007,0,0
uruguai,2007,7807,20021
nao_consta_na_tabela,2007,0,0
nao_declarados,2007,0,0
outros,2007,7338,42896
africa_do_sul,2008,9212,30630
alemanha,2008,1959,12516
argentina,2008,1015357,3094003
australia,2008,495,3343
austria,2008,756,6680
bermudas,2008,0,0
bahamas,2008,0,0
belgica,2008,0,0
brasil,2008,1072,7645
bulgaria,2008,0,0
canada,2008,0,0
chile,2008,84673,234038
croacia,2008,0,0
cuba,2008,0,0
emirados_arabes_unidos,2008,0,0
eslovenia,2008,0,0
espanha,2008,266955,1179471
estados_unidos,2008,12417,34991
franca,2008,991608,10773247
georgia,2008,0,0
granada,2008,0,0
grecia,2008,0,0
hong_kong,2008,0,0
hungria,2008,0,0
indonesia,2008,0,0
irlanda,2008,0,0
israel,2008,1350,6912
italia,2008,1051675,4474690
luxemburgo,2008,0,0
mexico,2008,0,0
moldavia,2008,0,0
nova_zelandia,2008,315,3921
paises_baixos,2008,0,0
panama,2008,0,0
peru,2008,0,0
portugal,2008,62471,273717
reino_unido,2008,0,0
romenia,2008,0,0
suica,2008,0,0
tunisia,2008,0,0
ucrania,2008,0,0
uruguai,2008,1755,8372
nao_consta_na_tabela,2008,0,0
nao_declarados,2008,0,0
outros,2008,0,0
africa_do_sul,2009,10381,42463
alemanha,2009,1170,8434
argentina,2009,894550,2730102
australia,2009,225,2108
austria,2009,0,0
bermudas,2009,0,0
bahamas,2009,0,0
belgica,2009,0,0
brasil,2009,0,0
bulgaria,2009,0,0
canada,2009,0,0
chile,2009,39533,165731
croacia,2009,0,0
cuba,2009,0,0
emirados_arabes_unidos,2009,0,0
eslovenia,2009,0,0
espanha,2009,388452,1397582
estados_unidos,2009,7119,25952
franca,2009,1130768,11933677
georgia,2009,0,0
granada,2009,0,0
grecia,2009,0,0
hong_kong,2009,0,0
hungria,2009,0,0
indonesia,2009,0,0
irlanda,2009,0,0
israel,2009,0,0
italia,2009,693765,2984665
luxemburgo,2009,0,0
mexico,2009,0,0
moldavia,2009,0,0
nova_zelandia,2009,630,5106
paises_baixos,2009,0,0
panama,2009,0,0
peru,2009,0,0
portugal,2009,31170,164404
reino_unido,2009,0,0
romenia,2009,0,0
suica,2009,0,0
tunisia,2009,0,0
ucrania,2009,0,0
uruguai,2009,900,10200
nao_consta_na_tabela,2009,0,0
nao_declarados,2009,0,0
outros,2009,972,2665
africa_do_sul,2010,8121,37035
alemanha,2010,1116,5753
argentina,2010,1086901,3583463
australia,2010,0,0
austria,2010,0,0
bermudas,2010,0,0
bahamas,2010,0,0
belgica,2010,0,0
brasil,2010,468,62570
bulgaria,2010,0,0
canada,2010,0,0
chile,2010,68562,243004
croacia,2010,0,0
cuba,2010,0,0
emirados_arabes_unidos,2010,0,0
eslovenia,2010,0,0
espanha,2010,512539,1904476
estados_unidos,2010,11387,49664
franca,2010,1462949,17012302
georgia,2010,0,0
granada,2010,0,0
grecia,2010,0,0
hong_kong,2010,0,0
hungria,2010,0,0
indonesia,2010,0,0
irlanda,2010,0,0
israel,2010,1224,5467
italia,2010,1079836,4703738
luxemburgo,2010,0,0
mexico,2010,396,834
moldavia,2010,0,0
nova_zelandia,2010,720,6858
paises_baixos,2010,0,0
panama,2010,0,0
peru,2010,0,0
portugal,2010,74184,326868
reino_unido,2010,0,0
romenia,2010,0,0
suica,2010,0,0
tunisia,2010,0,0
ucrania,2010,0,0
uruguai,2010,5850,19080
nao_consta_na_tabela,2010,0,0
nao_declarados,2010,0,0
outros,2010,0,0
africa_do_sul,2011,20213,123099
alemanha,2011,810,8800
argentina,2011,997492,3818944
australia,2011,45,174
austria,2011,0,0
bermudas,2011,0,0
bahamas,2011,0,0
belgica,2011,0,0
brasil,2011,6210,52984
bulgaria,2011,0,0
canada,2011,0,0
chile,2011,66639,248691
croacia,2011,0,0
cuba,2011,0,0
emirados_arabes_unidos,2011,0,0
eslovenia,2011,0,0
espanha,2011,831585,3017324
estados_unidos,2011,4553,15458
franca,2011,1802575,20020633
georgia,2011,0,0
granada,2011,0,0
grecia,2011,0,0
hong_kong,2011,0,0
hungria,2011,0,0
indonesia,2011,0,0
irlanda,2011,0,0
israel,2011,990,11627
italia,2011,1137610,4966429
luxemburgo,2011,0,0
mexico,2011,0,0
moldavia,2011,0,0
nova_zelandia,2011,135,861
paises_baixos,2011,0,0
panama,2011,0,0
peru,2011,0,0
portugal,2011,53756,317547
reino_unido,2011,0,0
romenia,2011,0,0
suica,2011,0,0
tunisia,2011,870,2091
ucrania,2011,0,0
uruguai,2011,135,932
nao_consta_na_tabela,2011,0,0
nao_declarados,2011,0,0
outros,2011,0,0
africa_do_sul,2012,24954,133975
alemanha,2012,1260,9975
argentina,2012,963574,3985004
australia,2012,0,0
austria,2012,180,1139
bermudas,2012,0,0
bahamas,2012,0,0
belgica,2012,0,0
brasil,2012,60601,313190
bulgaria,2012,0,0
canada,2012,0,0
chile,2012,137790,484791
croacia,2012,0,0
cuba,2012,0,0
emirados_arabes_unidos,2012,0,0
eslovenia,2012,78,221
espanha,2012,1054367,4537094
estados_unidos,2012,15461,88292
franca,2012,1852431,22744192
georgia,2012,0,0
granada,2012,0,0
grecia,2012,0,0
hong_kong,2012,2607,15170
hungria,2012,404,1317
indonesia,2012,0,0
irlanda,2012,0,0
israel,2012,310,6552
italia,2012,1123066,4953550
luxemburgo,2012,252,1115
mexico,2012,0,0
moldavia,2012,0,0
nova_zelandia,2012,270,3046
paises_baixos,2012,0,0
panama,2012,0,0
peru,2012,0,0
portugal,2012,77260,382541
reino_unido,2012,0,0
romenia,2012,0,0
suica,2012,0,0
tunisia,2012,1988,4035
ucrania,2012,0,0
uruguai,2012,87,600
nao_consta_na_tabela,2012,0,0
nao_declarados,2012,0,0
outros,2012,0,0
africa_do_sul,2013,26985,158325
alemanha,2013,1247,11745
argentina,2013,702963,2545215
australia,2013,30,419
austria,2013,720,6050
bermudas,2013,0,0
bahamas,2013,0,0
belgica,2013,0,0
brasil,2013,10195,44337
bulgaria,2013,0,0
canada,2013,0,0
chile,2013,123026,478646
croacia,2013,0,0
cuba,2013,0,0
emirados_arabes_unidos,2013,0,0
eslovenia,2013,0,0
espanha,2013,850428,3917939
estados_unidos,2013,15698,50841
franca,2013,1491052,22873679
georgia,2013,0,0
granada,2013,0,0
grecia,2013,113,222
hong_kong,2013,283,1593
hungria,2013,1020,2984
indonesia,2013,0,0
irlanda,2013,0,0
israel,2013,0,0
italia,2013,978230,4223637
luxemburgo,2013,0,0
mexico,2013,0,0
moldavia,2013,0,0
nova_zelandia,2013,180,1950
paises_baixos,2013,0,0
panama,2013,0,0
peru,2013,0,0
portugal,2013,66552,331054
reino_unido,2013,0,0
romenia,2013,0,0
suica,2013,0,0
tunisia,2013,800,3887
ucrania,2013,0,0
uruguai,2013,0,0
nao_consta_na_tabela,2013,0,0
nao_declarados,2013,0,0
outros,2013,0,0
africa_do_sul,2014,18659,114275
alemanha,2014,5093,34413
argentina,2014,807366,3221463
australia,2014,0,0
austria,2014,698,6352
bermudas,2014,0,0
bahamas,2014,0,0
belgica,2014,0,0
brasil,2014,8606,37228
bulgaria,2014,222,546
canada,2014,0,0
chile,2014,133935,599993
croacia,2014,0,0
cuba,2014,0,0
emirados_arabes_unidos,2014,8,271
eslovenia,2014,445,2329
espanha,2014,925502,4519845
estados_unidos,2014,27023,101802
franca,2014,1230946,20831149
georgia,2014,0,0
granada,2014,0,0
grecia,2014,329,1459
hong_kong,2014,0,0
hungria,2014,518,1715
indonesia,2014,0,0
irlanda,2014,0,0
israel,2014,0,0
italia,2014,1095148,4462987
luxemburgo,2014,0,0
mexico,2014,0,0
moldavia,2014,0,0
nova_zelandia,2014,450,3023
paises_baixos,2014,0,0
panama,2014,0,0
peru,2014,305,977
portugal,2014,60430,316889
reino_unido,2014,0,0
romenia,2014,743,1011
suica,2014,0,0
tunisia,2014,0,0
ucrania,2014,0,0
uruguai,2014,1068,3310
nao_consta_na_tabela,2014,0,0
nao_declarados,2014,0,0
outros,2014,0,0
africa_do_sul,2015,19686,96316
alemanha,2015,3647,5589
argentina,2015,490536,1814349
australia,2015,4967,15439
austria,2015,0,0
bermudas,2015,0,0
bahamas,2015,73,684
belgica,2015,0,0
brasil,2015,6383,47936
bulgaria,2015,4,7
canada,2015,0,0
chile,2015,236342,838250
croacia,2015,225,483
cuba,2015,29,243
emirados_arabes_unidos,2015,104,2005
eslovenia,2015,1058,5075
espanha,2015,899587,4183324
estados_unidos,2015,18519,85864
franca,2015,1341884,21849752
georgia,2015,0,0
granada,2015,0,0
grecia,2015,577,1574
hong_kong,2015,0,0
hungria,2015,0,0
indonesia,2015,0,0
irlanda,2015,391,4062
israel,2015,0,0
italia,2015,1017420,3670403
luxemburgo,2015,0,0
mexico,2015,1154,9334
moldavia,2015,0,0
nova_zelandia,2015,135,1684
paises_baixos,2015,0,0
panama,2015,0,0
peru,2015,0,0
portugal,2015,59472,223379
reino_unido,2015,467,4211
romenia,2015,488,528
suica,2015,0,0
tunisia,2015,0,0
ucrania,2015,0,0
uruguai,2015,1760,2832
nao_consta_na_tabela,2015,0,0
nao_declarados,2015,0,0
outros,2015,0,0
africa_do_sul,2016,7394,50715
alemanha,2016,3420,8275
argentina,2016,358510,1240249
australia,2016,19182,32115
austria,2016,0,0
bermudas,2016,0,0
bahamas,2016,60,688
belgica,2016,0,0
brasil,2016,1014,4936
bulgaria,2016,0,0
canada,2016,0,0
chile,2016,117678,523242
croacia,2016,0,0
cuba,2016,0,0
emirados_arabes_unidos,2016,2371,38954
eslovenia,2016,2115,9486
espanha,2016,864154,3249876
estados_unidos,2016,12343,30366
franca,2016,1171383,12017375
georgia,2016,0,0
granada,2016,0,0
grecia,2016,0,0
hong_kong,2016,0,0
hungria,2016,1238,5927
indonesia,2016,0,0
irlanda,2016,0,0
israel,2016,0,0
italia,2016,1089617,3467993
luxemburgo,2016,0,0
mexico,2016,0,0
moldavia,2016,0,0
nova_zelandia,2016,0,0
paises_baixos,2016,0,0
panama,2016,0,0
peru,2016,0,0
portugal,2016,88448,321629
reino_unido,2016,0,0
romenia,2016,0,0
suica,2016,11,711
tunisia,2016,0,0
ucrania,2016,1739,2423
uruguai,2016,7880,42863
nao_consta_na_tabela,2016,0,0
nao_declarados,2016,0,0
outros,2016,0,0
africa_do_sul,2017,4913,23919
alemanha,2017,4819,37116
argentina,2017,661857,2249681
australia,2017,19198,51731
austria,2017,0,0
bermudas,2017,0,0
bahamas,2017,519,11136
belgica,2017,923,50574
brasil,2017,6166,180512
bulgaria,2017,3,716
canada,2017,0,0
chile,2017,304391,1350744
croacia,2017,0,0
cuba,2017,0,0
emirados_arabes_unidos,2017,0,0
eslovenia,2017,2093,10110
espanha,2017,1493908,5592839
estados_unidos,2017,8408,226792
franca,2017,1778528,14966946
georgia,2017,0,0
granada,2017,0,0
grecia,2017,156,277
hong_kong,2017,0,0
hungria,2017,1624,6960
indonesia,2017,0,0
irlanda,2017,0,0
israel,2017,0,0
italia,2017,3065767,5635842
luxemburgo,2017,0,0
mexico,2017,0,0
moldavia,2017,0,0
nova_zelandia,2017,0,0
paises_baixos,2017,0,0
panama,2017,0,0
peru,2017,0,0
portugal,2017,123786,492083
reino_unido,2017,350,2424
romenia,2017,0,0
suica,2017,0,0
tunisia,2017,0,0
ucrania,2017,0,0
uruguai,2017,1080,7920
nao_consta_na_tabela,2017,0,0
nao_declarados,2017,0,0
outros,2017,0,0
africa_do_sul,2018,15368,74800
alemanha,2018,18376,82273
argentina,2018,706478,2462909
australia,2018,57917,212199
austria,2018,1228,11638
bermudas,2018,0,0
bahamas,2018,169,2283
belgica,2018,0,0
brasil,2018,566215,162992
bulgaria,2018,0,0
canada,2018,3852,109402
chile,2018,316293,1312445
croacia,2018,0,0
cuba,2018,0,0
emirados_arabes_unidos,2018,0,0
eslovenia,2018,1800,8860
espanha,2018,1515106,5707839
estados_unidos,2018,26405,64081
franca,2018,3637804,12678962
georgia,2018,0,0
granada,2018,0,0
grecia,2018,0,0
hong_kong,2018,0,0
hungria,2018,1802,5977
indonesia,2018,35,271
irlanda,2018,0,0
israel,2018,0,0
italia,2018,2147490,5947967
luxemburgo,2018,208,1902
mexico,2018,95,777
moldavia,2018,0,0
nova_zelandia,2018,0,0
paises_baixos,2018,305,10695
panama,2018,15057,30546
peru,2018,0,0
portugal,2018,128802,526987
reino_unido,2018,3834,104831
romenia,2018,0,0
suica,2018,576,4031
tunisia,2018,0,0
ucrania,2018,0,0
uruguai,2018,776,5786
nao_consta_na_tabela,2018,0,0
nao_declarados,2018,0,0
outros,2018,0,0
africa_do_sul,2019,17583,72077
alemanha,2019,26853,169989
argentina,2019,757716,2282614
australia,2019,16701,27592
austria,2019,1269,11571
bermudas,2019,0,0
bahamas,2019,0,0
belgica,2019,0,0
brasil,2019,15464,238268
bulgaria,2019,0,0
canada,2019,0,0
chile,2019,233064,912613
croacia,2019,0,0
cuba,2019,0,0
emirados_arabes_unidos,2019,0,0
eslovenia,2019,518,2539
espanha,2019,1440241,4463736
estados_unidos,2019,13239,105197
franca,2019,1610293,13991734
georgia,2019,0,0
granada,2019,0,0
grecia,2019,230,318
hong_kong,2019,0,0
hungria,2019,585,1379
indonesia,2019,66,529
irlanda,2019,0,0
israel,2019,5035,17085
italia,2019,1874314,4790173
luxemburgo,2019,518,4067
mexico,2019,133,1104
moldavia,2019,0,0
nova_zelandia,2019,72,657
paises_baixos,2019,827,47027
panama,2019,0,0
peru,2019,0,0
portugal,2019,144296,621259
reino_unido,2019,1320,11869
romenia,2019,0,0
suica,2019,0,0
tunisia,2019,0,0
ucrania,2019,0,0
uruguai,2019,2241,22983
nao_consta_na_tabela,2019,0,0
nao_declarados,2019,0,0
outros,2019,0,0
africa_do_sul,2020,3574,14542
alemanha,2020,21174,65359
argentina,2020,469547,1304986
australia,2020,7426,15190
austria,2020,909,9399
bermudas,2020,0,0
