control,ano,quantidade_litros
outros_mosto_sulfitado,1984,914641
outros_nectar,1984,0
outros_outros_produtos,1984,0
outros_polpa,1984,0
outros_preparado_liquido,1984,0
outros_refrigerante,1984,0
outros_sangria,1984,0
outros_vinagre_balsamico,1984,0
outros_vinagre_duplo,1984,0
outros_vinagre_simples,1984,2690012
outros_vinho_acetificado,1984,0
outros_vinho_base,1984,0
outros_vinho_composto,1984,656837
outros_vinho_licoroso,1984,1708907
outros_vinho_leve,1984,0
outros_vinho_gaseificado,1984,0
vinho_de_mesa,1985,185191837
vinho_mesa_tinto,1985,138710394
vinho_mesa_rosado,1985,23988088
vinho_mesa_branco,1985,22493355
vinho__fino_de_mesa,1985,44599207
vinho_mesa_tinto,1985,13133683
vinho_mesa_rosado,1985,3510330
vinho_mesa_branco,1985,27955194
vinho_frizante,1985,0
vinho_organico,1985,0
vinho_especial,1985,4766741
vinho_especial_tinto,1985,863932
vinho_especial_rosado,1985,2145100
vinho_especial_branco,1985,1757709
espumantes_,1985,3238436
espumante_moscatel,1985,0
espumante,1985,0
espumante_organico,1985,0
suco_de_uvas,1985,4711949
suco_natural,1985,0
suco_adocado,1985,0
suco_reprocessado,1985,0
suco_organico,1985,0
outros_sucos,1985,0
suco_de_uvas_concentrado,1985,5736808
nan,1985,15655775
outros_outros_vinhos__sem_informdetalhada,1985,0
outros_agrin,1985,0
outros_aguardente,1985,0
outros_alcool_vinico,1985,0
outros_bagaceira,1985,289415
outros_base_champenoise,1985,0
outros_base_charmat,1985,0
outros_base_espumante,1985,0
outros_bebida,1985,0
outros_borra_liqwuida,1985,0
outros_borra_seca,1985,0
outros_brandy,1985,1551097
outros_cooler,1985,0
outros_coquetel,1985,0
outros_destilado,1985,1460361
outros_filtrado_doce,1985,6005137
outros_jeropiga,1985,130094
outros_mistelas,1985,83792
outros_mosto_concentrado,1985,0
outros_mosto_uva,1985,0
outros_mosto_sulfitado,1985,57717
outros_nectar,1985,0
outros_outros_produtos,1985,0
outros_polpa,1985,0
outros_preparado_liquido,1985,0
outros_refrigerante,1985,0
outros_sangria,1985,0
outros_vinagre_balsamico,1985,0
outros_vinagre_duplo,1985,0
outros_vinagre_simples,1985,3397749
outros_vinho_acetificado,1985,0
outros_vinho_base,1985,0
outros_vinho_composto,1985,1081646
outros_vinho_licoroso,1985,1598767
outros_vinho_leve,1985,0
outros_vinho_gaseificado,1985,0
vinho_de_mesa,1986,203130018
vinho_mesa_tinto,1986,153357217
vinho_mesa_rosado,1986,28544630
vinho_mesa_branco,1986,21228171
vinho__fino_de_mesa,1986,50881779
vinho_mesa_tinto,1986,15664511
vinho_mesa_rosado,1986,3685709
vinho_mesa_branco,1986,31531559
vinho_frizante,1986,0
vinho_organico,1986,0
vinho_especial,1986,4636751
vinho_especial_tinto,1986,749197
vinho_especial_rosado,1986,2057888
vinho_especial_branco,1986,1829666
espumantes_,1986,4058335
espumante_moscatel,1986,0
espumante,1986,0
espumante_organico,1986,0
suco_de_uvas,1986,5767993
suco_natural,1986,0
suco_adocado,1986,0
suco_reprocessado,1986,0
suco_organico,1986,0
outros_sucos,1986,0
suco_de_uvas_concentrado,1986,7553410
nan,1986,19777809
outros_outros_vinhos__sem_informdetalhada,1986,0
outros_agrin,1986,0
outros_aguardente,1986,0
outros_alcool_vinico,1986,0
outros_bagaceira,1986,353074
outros_base_champenoise,1986,0
outros_base_charmat,1986,0
outros_base_espumante,1986,0
outros_bebida,1986,0
outros_borra_liqwuida,1986,0
outros_borra_seca,1986,0
outros_brandy,1986,2308675
outros_cooler,1986,0
outros_coquetel,1986,0
outros_destilado,1986,5142969
outros_filtrado_doce,1986,5065559
outros_jeropiga,1986,86296
outros_mistelas,1986,320098
outros_mosto_concentrado,1986,0
outros_mosto_uva,1986,0
outros_mosto_sulfitado,1986,218400
outros_nectar,1986,0
outros_outros_produtos,1986,0
outros_polpa,1986,0
outros_preparado_liquido,1986,0
outros_refrigerante,1986,0
outros_sangria,1986,0
outros_vinagre_balsamico,1986,0
outros_vinagre_duplo,1986,0
outros_vinagre_simples,1986,2503550
outros_vinho_acetificado,1986,0
outros_vinho_base,1986,0
outros_vinho_composto,1986,2008030
outros_vinho_licoroso,1986,1771158
outros_vinho_leve,1986,0
outros_vinho_gaseificado,1986,0
vinho_de_mesa,1987,131065191
vinho_mesa_tinto,1987,96590206
vinho_mesa_rosado,1987,21376304
vinho_mesa_branco,1987,13098681
vinho__fino_de_mesa,1987,34335860
vinho_mesa_tinto,1987,10144561
vinho_mesa_rosado,1987,2328264
vinho_mesa_branco,1987,21863035
vinho_frizante,1987,0
vinho_organico,1987,0
vinho_especial,1987,2969853
vinho_especial_tinto,1987,372184
vinho_especial_rosado,1987,1122648
vinho_especial_branco,1987,1475021
espumantes_,1987,3006097
espumante_moscatel,1987,0
espumante,1987,0
espumante_organico,1987,0
suco_de_uvas,1987,4932369
suco_natural,1987,0
suco_adocado,1987,0
suco_reprocessado,1987,0
suco_organico,1987,0
outros_sucos,1987,0
suco_de_uvas_concentrado,1987,5969562
nan,1987,25522173
outros_outros_vinhos__sem_informdetalhada,1987,0
outros_agrin,1987,0
outros_aguardente,1987,0
outros_alcool_vinico,1987,0
outros_bagaceira,1987,236724
outros_base_champenoise,1987,0
outros_base_charmat,1987,0
outros_base_espumante,1987,0
outros_bebida,1987,0
outros_borra_liqwuida,1987,0
outros_borra_seca,1987,0
outros_brandy,1987,1553986
outros_cooler,1987,9062619
outros_coquetel,1987,0
outros_destilado,1987,2601744
outros_filtrado_doce,1987,6529116
outros_jeropiga,1987,19124
outros_mistelas,1987,188048
outros_mosto_concentrado,1987,0
outros_mosto_uva,1987,0
outros_mosto_sulfitado,1987,0
outros_nectar,1987,0
outros_outros_produtos,1987,0
outros_polpa,1987,0
outros_preparado_liquido,1987,0
outros_refrigerante,1987,0
outros_sangria,1987,0
outros_vinagre_balsamico,1987,0
outros_vinagre_duplo,1987,0
outros_vinagre_simples,1987,2156496
outros_vinho_acetificado,1987,0
outros_vinho_base,1987,0
outros_vinho_composto,1987,1803640
outros_vinho_licoroso,1987,1370676
outros_vinho_leve,1987,0
outros_vinho_gaseificado,1987,0
vinho_de_mesa,1988,150678647
vinho_mesa_tinto,1988,114100716
vinho_mesa_rosado,1988,17329181
vinho_mesa_branco,1988,19248750
vinho__fino_de_mesa,1988,40014386
vinho_mesa_tinto,1988,11713661
vinho_mesa_rosado,1988,1939881
vinho_mesa_branco,1988,26360844
vinho_frizante,1988,248840
vinho_organico,1988,0
vinho_especial,1988,2328150
vinho_especial_tinto,1988,525229
vinho_especial_rosado,1988,887025
vinho_especial_branco,1988,915896
espumantes_,1988,2845663
espumante_moscatel,1988,0
espumante,1988,0
espumante_organico,1988,0
suco_de_uvas,1988,4191947
suco_natural,1988,0
suco_adocado,1988,0
suco_reprocessado,1988,0
suco_organico,1988,0
outros_sucos,1988,0
suco_de_uvas_concentrado,1988,5656096
nan,1988,24276716
outros_outros_vinhos__sem_informdetalhada,1988,0
outros_agrin,1988,0
outros_aguardente,1988,0
outros_alcool_vinico,1988,0
outros_bagaceira,1988,285409
outros_base_champenoise,1988,0
outros_base_charmat,1988,0
outros_base_espumante,1988,0
outros_bebida,1988,0
outros_borra_liqwuida,1988,0
outros_borra_seca,1988,0
outros_brandy,1988,1786613
outros_cooler,1988,8806545
outros_coquetel,1988,0
outros_destilado,1988,2220670
outros_filtrado_doce,1988,5574201
outros_jeropiga,1988,59251
outros_mistelas,1988,221836
outros_mosto_concentrado,1988,0
outros_mosto_uva,1988,0
outros_mosto_sulfitado,1988,0
outros_nectar,1988,0
outros_outros_produtos,1988,0
outros_polpa,1988,0
outros_preparado_liquido,1988,0
outros_refrigerante,1988,0
outros_sangria,1988,0
outros_vinagre_balsamico,1988,0
outros_vinagre_duplo,1988,0
outros_vinagre_simples,1988,2696620
outros_vinho_acetificado,1988,0
outros_vinho_base,1988,0
outros_vinho_composto,1988,1381934
outros_vinho_licoroso,1988,1243637
outros_vinho_leve,1988,0
outros_vinho_gaseificado,1988,0
vinho_de_mesa,1989,172921267
vinho_mesa_tinto,1989,136642954
vinho_mesa_rosado,1989,14564451
vinho_mesa_branco,1989,21713862
vinho__fino_de_mesa,1989,50390262
vinho_mesa_tinto,1989,14737896
vinho_mesa_rosado,1989,2596587
vinho_mesa_branco,1989,33055779
vinho_frizante,1989,275708
vinho_organico,1989,0
vinho_especial,1989,1788772
vinho_especial_tinto,1989,288905
vinho_especial_rosado,1989,876167
vinho_especial_branco,1989,623700
espumantes_,1989,3766581
espumante_moscatel,1989,0
espumante,1989,0
espumante_organico,1989,0
suco_de_uvas,1989,4642831
suco_natural,1989,0
suco_adocado,1989,0
suco_reprocessado,1989,0
suco_organico,1989,0
outros_sucos,1989,0
suco_de_uvas_concentrado,1989,6716197
nan,1989,19148275
outros_outros_vinhos__sem_informdetalhada,1989,0
outros_agrin,1989,0
outros_aguardente,1989,0
outros_alcool_vinico,1989,0
outros_bagaceira,1989,202478
outros_base_champenoise,1989,0
outros_base_charmat,1989,0
outros_base_espumante,1989,0
outros_bebida,1989,0
outros_borra_liqwuida,1989,0
outros_borra_seca,1989,0
outros_brandy,1989,2232781
outros_cooler,1989,4474031
outros_coquetel,1989,0
outros_destilado,1989,1382427
outros_filtrado_doce,1989,6698678
outros_jeropiga,1989,49075
outros_mistelas,1989,8265
outros_mosto_concentrado,1989,0
outros_mosto_uva,1989,0
outros_mosto_sulfitado,1989,0
outros_nectar,1989,0
outros_outros_produtos,1989,0
outros_polpa,1989,0
outros_preparado_liquido,1989,0
outros_refrigerante,1989,0
outros_sangria,1989,0
outros_vinagre_balsamico,1989,0
outros_vinagre_duplo,1989,0
outros_vinagre_simples,1989,1067310
outros_vinho_acetificado,1989,0
outros_vinho_base,1989,0
outros_vinho_composto,1989,1754501
outros_vinho_licoroso,1989,1278729
outros_vinho_leve,1989,0
outros_vinho_gaseificado,1989,0
vinho_de_mesa,1990,164725646
vinho_mesa_tinto,1990,120889721
vinho_mesa_rosado,1990,16482188
vinho_mesa_branco,1990,27353737
vinho__fino_de_mesa,1990,39885259
vinho_mesa_tinto,1990,11141857
vinho_mesa_rosado,1990,1583368
vinho_mesa_branco,1990,27160034
vinho_frizante,1990,310524
vinho_organico,1990,0
vinho_especial,1990,1371223
vinho_especial_tinto,1990,266887
vinho_especial_rosado,1990,595973
vinho_especial_branco,1990,508363
espumantes_,1990,2720096
espumante_moscatel,1990,0
espumante,1990,0
espumante_organico,1990,0
suco_de_uvas,1990,5431892
suco_natural,1990,0
suco_adocado,1990,0
suco_reprocessado,1990,0
suco_organico,1990,0
outros_sucos,1990,0
suco_de_uvas_concentrado,1990,8211959
nan,1990,17145444
outros_outros_vinhos__sem_informdetalhada,1990,0
outros_agrin,1990,0
outros_aguardente,1990,0
outros_alcool_vinico,1990,0
outros_bagaceira,1990,174148
outros_base_champenoise,1990,0
outros_base_charmat,1990,0
outros_base_espumante,1990,0
outros_bebida,1990,0
outros_borra_liqwuida,1990,0
outros_borra_seca,1990,0
outros_brandy,1990,1464094
outros_cooler,1990,2649267
outros_coquetel,1990,0
outros_destilado,1990,577779
outros_filtrado_doce,1990,7009725
outros_jeropiga,1990,47536
outros_mistelas,1990,175827
outros_mosto_concentrado,1990,0
outros_mosto_uva,1990,0
outros_mosto_sulfitado,1990,0
outros_nectar,1990,0
outros_outros_produtos,1990,0
outros_polpa,1990,0
outros_preparado_liquido,1990,0
outros_refrigerante,1990,0
outros_sangria,1990,0
outros_vinagre_balsamico,1990,0
outros_vinagre_duplo,1990,0
outros_vinagre_simples,1990,362275
outros_vinho_acetificado,1990,0
outros_vinho_base,1990,0
outros_vinho_composto,1990,3746797
outros_vinho_licoroso,1990,937996
outros_vinho_leve,1990,0
outros_vinho_gaseificado,1990,0
vinho_de_mesa,1991,190134895
vinho_mesa_tinto,1991,141726264
vinho_mesa_rosado,1991,16322381
vinho_mesa_branco,1991,32086250
vinho__fino_de_mesa,1991,37526111
vinho_mesa_tinto,1991,9015204
vinho_mesa_rosado,1991,1342140
vinho_mesa_branco,1991,27168767
vinho_frizante,1991,268563
vinho_organico,1991,0
vinho_especial,1991,1354861
vinho_especial_tinto,1991,326807
vinho_especial_rosado,1991,487553
vinho_especial_branco,1991,540501
espumantes_,1991,2442072
espumante_moscatel,1991,0
espumante,1991,0
espumante_organico,1991,0
suco_de_uvas,1991,7630442
suco_natural,1991,0
suco_adocado,1991,0
suco_reprocessado,1991,0
suco_organico,1991,0
outros_sucos,1991,0
suco_de_uvas_concentrado,1991,7311205
nan,1991,18701133
outros_outros_vinhos__sem_informdetalhada,1991,0
outros_agrin,1991,0
outros_aguardente,1991,0
outros_alcool_vinico,1991,0
outros_bagaceira,1991,149352
outros_base_champenoise,1991,0
outros_base_charmat,1991,0
outros_base_espumante,1991,0
outros_bebida,1991,0
outros_borra_liqwuida,1991,0
outros_borra_seca,1991,0
outros_brandy,1991,1627961
outros_cooler,1991,3190379
outros_coquetel,1991,0
outros_destilado,1991,181500
outros_filtrado_doce,1991,8163189
outros_jeropiga,1991,35880
outros_mistelas,1991,0
outros_mosto_concentrado,1991,0
outros_mosto_uva,1991,0
outros_mosto_sulfitado,1991,0
outros_nectar,1991,0
outros_outros_produtos,1991,0
outros_polpa,1991,0
outros_preparado_liquido,1991,0
outros_refrigerante,1991,0
outros_sangria,1991,0
outros_vinagre_balsamico,1991,0
outros_vinagre_duplo,1991,0
outros_vinagre_simples,1991,544002
outros_vinho_acetificado,1991,0
outros_vinho_base,1991,0
outros_vinho_composto,1991,3842243
outros_vinho_licoroso,1991,966627
outros_vinho_leve,1991,0
outros_vinho_gaseificado,1991,0
vinho_de_mesa,1992,180230431
vinho_mesa_tinto,1992,138190489
vinho_mesa_rosado,1992,12822511
vinho_mesa_branco,1992,29217431
vinho__fino_de_mesa,1992,39537060
vinho_mesa_tinto,1992,10712402
vinho_mesa_rosado,1992,1130509
vinho_mesa_branco,1992,27694149
vinho_frizante,1992,161507
vinho_organico,1992,0
vinho_especial,1992,882564
vinho_especial_tinto,1992,217945
vinho_especial_rosado,1992,304897
vinho_especial_branco,1992,359722
espumantes_,1992,1846809
espumante_moscatel,1992,0
espumante,1992,0
espumante_organico,1992,0
suco_de_uvas,1992,5699977
suco_natural,1992,0
suco_adocado,1992,0
suco_reprocessado,1992,0
suco_organico,1992,0
outros_sucos,1992,0
suco_de_uvas_concentrado,1992,10607336
nan,1992,13669760
outros_outros_vinhos__sem_informdetalhada,1992,0
outros_agrin,1992,0
outros_aguardente,1992,0
outros_alcool_vinico,1992,0
outros_bagaceira,1992,38015
outros_base_champenoise,1992,0
outros_base_charmat,1992,0
outros_base_espumante,1992,0
outros_bebida,1992,0
outros_borra_liqwuida,1992,0
outros_borra_seca,1992,0
outros_brandy,1992,1488284
outros_cooler,1992,1975289
outros_coquetel,1992,0
outros_destilado,1992,109142
outros_filtrado_doce,1992,7140569
outros_jeropiga,1992,25440
outros_mistelas,1992,91000
outros_mosto_concentrado,1992,0
outros_mosto_uva,1992,0
outros_mosto_sulfitado,1992,0
outros_nectar,1992,0
outros_outros_produtos,1992,0
outros_polpa,1992,0
outros_preparado_liquido,1992,0
outros_refrigerante,1992,0
outros_sangria,1992,0
outros_vinagre_balsamico,1992,0
outros_vinagre_duplo,1992,0
outros_vinagre_simples,1992,1614757
outros_vinho_acetificado,1992,0
outros_vinho_base,1992,0
outros_vinho_composto,1992,375229
outros_vinho_licoroso,1992,812035
outros_vinho_leve,1992,0
outros_vinho_gaseificado,1992,0
vinho_de_mesa,1993,201168480
vinho_mesa_tinto,1993,157031022
vinho_mesa_rosado,1993,13767249
vinho_mesa_branco,1993,30370209
vinho__fino_de_mesa,1993,49916112
vinho_mesa_tinto,1993,11988665
vinho_mesa_rosado,1993,1639949
vinho_mesa_branco,1993,36287498
vinho_frizante,1993,359420
vinho_organico,1993,0
vinho_especial,1993,1849251
vinho_especial_tinto,1993,542146
vinho_especial_rosado,1993,243582
vinho_especial_branco,1993,1063523
espumantes_,1993,2183871
espumante_moscatel,1993,0
espumante,1993,0
espumante_organico,1993,0
suco_de_uvas,1993,7605488
suco_natural,1993,0
suco_adocado,1993,0
suco_reprocessado,1993,0
suco_organico,1993,0
outros_sucos,1993,0
suco_de_uvas_concentrado,1993,12178160
nan,1993,17047905
outros_outros_vinhos__sem_informdetalhada,1993,0
outros_agrin,1993,0
outros_aguardente,1993,0
outros_alcool_vinico,1993,0
outros_bagaceira,1993,53928
outros_base_champenoise,1993,0
outros_base_charmat,1993,0
outros_base_espumante,1993,0
outros_bebida,1993,0
outros_borra_liqwuida,1993,0
outros_borra_seca,1993,0
outros_brandy,1993,1278706
outros_cooler,1993,2756302
outros_coquetel,1993,0
outros_destilado,1993,71000
outros_filtrado_doce,1993,8373602
outros_jeropiga,1993,25053
outros_mistelas,1993,1229584
outros_mosto_concentrado,1993,42000
outros_mosto_uva,1993,0
outros_mosto_sulfitado,1993,0
outros_nectar,1993,0
outros_outros_produtos,1993,0
outros_polpa,1993,0
outros_preparado_liquido,1993,0
outros_refrigerante,1993,0
outros_sangria,1993,0
outros_vinagre_balsamico,1993,0
outros_vinagre_duplo,1993,0
outros_vinagre_simples,1993,1521123
outros_vinho_acetificado,1993,0
outros_vinho_base,1993,0
outros_vinho_composto,1993,884622
outros_vinho_licoroso,1993,811985
outros_vinho_leve,1993,0
outros_vinho_gaseificado,1993,0
vinho_de_mesa,1994,180295366
vinho_mesa_tinto,1994,140192480
vinho_mesa_rosado,1994,13762956
vinho_mesa_branco,1994,26339930
vinho__fino_de_mesa,1994,46541918
vinho_mesa_tinto,1994,13290842
vinho_mesa_rosado,1994,1631454
vinho_mesa_branco,1994,31619622
vinho_frizante,1994,183160
vinho_organico,1994,0
vinho_especial,1994,1423645
vinho_especial_tinto,1994,589529
vinho_especial_rosado,1994,104886
vinho_especial_branco,1994,729230
espumantes_,1994,2661540
espumante_moscatel,1994,0
espumante,1994,0
espumante_organico,1994,0
suco_de_uvas,1994,6504949
suco_natural,1994,0
suco_adocado,1994,0
suco_reprocessado,1994,0
suco_organico,1994,0
outros_sucos,1994,0
suco_de_uvas_concentrado,1994,10005084
nan,1994,21351477
outros_outros_vinhos__sem_informdetalhada,1994,0
outros_agrin,1994,0
outros_aguardente,1994,0
outros_alcool_vinico,1994,0
outros_bagaceira,1994,20016
outros_base_champenoise,1994,0
outros_base_charmat,1994,0
outros_base_espumante,1994,0
outros_bebida,1994,0
outros_borra_liqwuida,1994,0
outros_borra_seca,1994,0
outros_brandy,1994,1519307
outros_cooler,1994,2798706
outros_coquetel,1994,0
outros_destilado,1994,236400
outros_filtrado_doce,1994,12190120
outros_jeropiga,1994,36612
outros_mistelas,1994,1968299
outros_mosto_concentrado,1994,0
outros_mosto_uva,1994,0
outros_mosto_sulfitado,1994,0
outros_nectar,1994,0
outros_outros_produtos,1994,0
outros_polpa,1994,0
outros_preparado_liquido,1994,0
outros_refrigerante,1994,0
outros_sangria,1994,0
outros_vinagre_balsamico,1994,0
outros_vinagre_duplo,1994,0
outros_vinagre_simples,1994,1287211
outros_vinho_acetificado,1994,0
outros_vinho_base,1994,0
outros_vinho_composto,1994,559442
outros_vinho_licoroso,1994,735364
outros_vinho_leve,1994,0
outros_vinho_gaseificado,1994,0
vinho_de_mesa,1995,146583828
vinho_mesa_tinto,1995,108968350
vinho_mesa_rosado,1995,11653971
vinho_mesa_branco,1995,25961507
vinho__fino_de_mesa,1995,40195501
vinho_mesa_tinto,1995,12299213
vinho_mesa_rosado,1995,1540910
vinho_mesa_branco,1995,26355378
vinho_frizante,1995,136526
vinho_organico,1995,0
vinho_especial,1995,1396441
vinho_especial_tinto,1995,628481
vinho_especial_rosado,1995,86933
vinho_especial_branco,1995,681027
espumantes_,1995,2276321
espumante_moscatel,1995,0
espumante,1995,0
espumante_organico,1995,0
suco_de_uvas,1995,4865675
suco_natural,1995,0
suco_adocado,1995,0
suco_reprocessado,1995,0
suco_organico,1995,0
outros_sucos,1995,0
suco_de_uvas_concentrado,1995,11029248
nan,1995,21348586
outros_outros_vinhos__sem_informdetalhada,1995,0
outros_agrin,1995,0
outros_aguardente,1995,0
outros_alcool_vinico,1995,0
outros_bagaceira,1995,39232
outros_base_champenoise,1995,0
outros_base_charmat,1995,0
outros_base_espumante,1995,0
outros_bebida,1995,0
outros_borra_liqwuida,1995,0
outros_borra_seca,1995,0
outros_brandy,1995,1846401
outros_cooler,1995,2664342
outros_coquetel,1995,0
outros_destilado,1995,135045
outros_filtrado_doce,1995,11222169
outros_jeropiga,1995,33024
outros_mistelas,1995,986673
outros_mosto_concentrado,1995,54120
outros_mosto_uva,1995,0
outros_mosto_sulfitado,1995,4982
outros_nectar,1995,0
outros_outros_produtos,1995,0
outros_polpa,1995,0
outros_preparado_liquido,1995,0
outros_refrigerante,1995,0
outros_sangria,1995,0
outros_vinagre_balsamico,1995,0
outros_vinagre_duplo,1995,0
outros_vinagre_simples,1995,2921137
outros_vinho_acetificado,1995,0
outros_vinho_base,1995,0
outros_vinho_composto,1995,645253
outros_vinho_licoroso,1995,796208
outros_vinho_leve,1995,0
outros_vinho_gaseificado,1995,0
vinho_de_mesa,1996,165831436
vinho_mesa_tinto,1996,122549540
vinho_mesa_rosado,1996,13374874
vinho_mesa_branco,1996,29907022
vinho__fino_de_mesa,1996,43695771
vinho_mesa_tinto,1996,13540528
vinho_mesa_rosado,1996,1457704
vinho_mesa_branco,1996,28697539
vinho_frizante,1996,260638
vinho_organico,1996,0
vinho_especial,1996,1261662
vinho_especial_tinto,1996,264304
vinho_especial_rosado,1996,70536
vinho_especial_branco,1996,926822
espumantes_,1996,2154497
espumante_moscatel,1996,0
espumante,1996,0
espumante_organico,1996,0
suco_de_uvas,1996,4495950
suco_natural,1996,0
suco_adocado,1996,0
suco_reprocessado,1996,0
suco_organico,1996,0
outros_sucos,1996,0
suco_de_uvas_concentrado,1996,11625777
nan,1996,27574147
outros_outros_vinhos__sem_informdetalhada,1996,0
outros_agrin,1996,0
outros_aguardente,1996,0
outros_alcool_vinico,1996,0
outros_bagaceira,1996,46959
outros_base_champenoise,1996,0
outros_base_charmat,1996,0
outros_base_espumante,1996,0
outros_bebida,1996,0
outros_borra_liqwuida,1996,0
outros_borra_seca,1996,0
outros_brandy,1996,2331889
outros_cooler,1996,3078523
outros_coquetel,1996,0
outros_destilado,1996,276355
outros_filtrado_doce,1996,8890818
outros_jeropiga,1996,85560
outros_mistelas,1996,906081
outros_mosto_concentrado,1996,55728
outros_mosto_uva,1996,0
outros_mosto_sulfitado,1996,0
outros_nectar,1996,0
outros_outros_produtos,1996,0
outros_polpa,1996,0
outros_preparado_liquido,1996,0
outros_refrigerante,1996,0
outros_sangria,1996,0
outros_vinagre_balsamico,1996,0
outros_vinagre_duplo,1996,0
outros_vinagre_simples,1996,3303855
outros_vinho_acetificado,1996,7224172
outros_vinho_base,1996,0
outros_vinho_composto,1996,559501
outros_vinho_licoroso,1996,814706
outros_vinho_leve,1996,0
outros_vinho_gaseificado,1996,0
vinho_de_mesa,1997,174768638
vinho_mesa_tinto,1997,127693158
vinho_mesa_rosado,1997,13550872
vinho_mesa_branco,1997,33524608
vinho__fino_de_mesa,1997,46442209
vinho_mesa_tinto,1997,18303579
vinho_mesa_rosado,1997,1997373
vinho_mesa_branco,1997,26141257
vinho_frizante,1997,221733
vinho_organico,1997,0
vinho_especial,1997,790617
vinho_especial_tinto,1997,136027
vinho_especial_rosado,1997,145144
vinho_especial_branco,1997,509446
espumantes_,1997,3054624
espumante_moscatel,1997,19222
espumante,1997,3035402
espumante_organico,1997,0
suco_de_uvas,1997,4996959
suco_natural,1997,0
suco_adocado,1997,0
suco_reprocessado,1997,0
suco_organico,1997,0
outros_sucos,1997,0
suco_de_uvas_concentrado,1997,16724519
nan,1997,31437414
outros_outros_vinhos__sem_informdetalhada,1997,0
outros_agrin,1997,0
outros_aguardente,1997,0
outros_alcool_vinico,1997,0
outros_bagaceira,1997,33549
outros_base_champenoise,1997,0
outros_base_charmat,1997,0
outros_base_espumante,1997,0
outros_bebida,1997,0
outros_borra_liqwuida,1997,0
outros_borra_seca,1997,0
outros_brandy,1997,2201034
outros_cooler,1997,4571501
outros_coquetel,1997,0
outros_destilado,1997,368631
outros_filtrado_doce,1997,11400130
outros_jeropiga,1997,78504
outros_mistelas,1997,420127
outros_mosto_concentrado,1997,124870
outros_mosto_uva,1997,0
outros_mosto_sulfitado,1997,0
outros_nectar,1997,0
outros_outros_produtos,1997,0
outros_polpa,1997,0
outros_preparado_liquido,1997,0
outros_refrigerante,1997,0
outros_sangria,1997,0
outros_vinagre_balsamico,1997,0
outros_vinagre_duplo,1997,0
outros_vinagre_simples,1997,2472555
outros_vinho_acetificado,1997,8162500
outros_vinho_base,1997,0
outros_vinho_composto,1997,847456
outros_vinho_licoroso,1997,756557
outros_vinho_leve,1997,0
outros_vinho_gaseificado,1997,0
vinho_de_mesa,1998,181576649
vinho_mesa_tinto,1998,133479291
vinho_mesa_rosado,1998,12980172
vinho_mesa_branco,1998,35117186
vinho__fino_de_mesa,1998,32456318
vinho_mesa_tinto,1998,11925188
vinho_mesa_rosado,1998,1585687
vinho_mesa_branco,1998,18945443
vinho_frizante,1998,15370
vinho_organico,1998,0
vinho_especial,1998,194075
vinho_especial_tinto,1998,50870
vinho_especial_rosado,1998,2074
vinho_especial_branco,1998,141131
espumantes_,1998,3253174
espumante_moscatel,1998,29712
espumante,1998,3223462
espumante_organico,1998,0
suco_de_uvas,1998,9025797
suco_natural,1998,0
suco_adocado,1998,0
suco_reprocessado,1998,0
suco_organico,1998,0
outros_sucos,1998,0
suco_de_uvas_concentrado,1998,13944137
nan,1998,29935005
outros_outros_vinhos__sem_informdetalhada,1998,0
outros_agrin,1998,0
outros_aguardente,1998,0
outros_alcool_vinico,1998,0
outros_bagaceira,1998,14356
outros_base_champenoise,1998,0
outros_base_charmat,1998,0
outros_base_espumante,1998,0
outros_bebida,1998,0
outros_borra_liqwuida,1998,0
outros_borra_seca,1998,0
outros_brandy,1998,2441572
outros_cooler,1998,5764233
outros_coquetel,1998,0
outros_destilado,1998,256061
outros_filtrado_doce,1998,11506197
outros_jeropiga,1998,49339
outros_mistelas,1998,108555
outros_mosto_concentrado,1998,0
outros_mosto_uva,1998,0
outros_mosto_sulfitado,1998,0
outros_nectar,1998,0
outros_outros_produtos,1998,0
outros_polpa,1998,0
outros_preparado_liquido,1998,0
outros_refrigerante,1998,0
outros_sangria,1998,0
outros_vinagre_balsamico,1998,0
outros_vinagre_duplo,1998,0
outros_vinagre_simples,1998,2394887
outros_vinho_acetificado,1998,4606230
outros_vinho_base,1998,0
outros_vinho_composto,1998,1137668
outros_vinho_licoroso,1998,1655907
outros_vinho_leve,1998,0
outros_vinho_gaseificado,1998,0
vinho_de_mesa,1999,200578746
vinho_mesa_tinto,1999,150857434
vinho_mesa_rosado,1999,13221934
vinho_mesa_branco,1999,36499378
vinho__fino_de_mesa,1999,37096571
vinho_mesa_tinto,1999,14706398
vinho_mesa_rosado,1999,1479987
vinho_mesa_branco,1999,20910186
vinho_frizante,1999,12861
vinho_organico,1999,0
vinho_especial,1999,234696
vinho_especial_tinto,1999,56589
vinho_especial_rosado,1999,112392
vinho_especial_branco,1999,65715
espumantes_,1999,5606536
espumante_moscatel,1999,50670
espumante,1999,5555866
espumante_organico,1999,0
suco_de_uvas,1999,7778310
suco_natural,1999,0
suco_adocado,1999,0
suco_reprocessado,1999,0
suco_organico,1999,0
outros_sucos,1999,0
suco_de_uvas_concentrado,1999,16261806
nan,1999,34388096
outros_outros_vinhos__sem_informdetalhada,1999,0
outros_agrin,1999,0
outros_aguardente,1999,0
outros_alcool_vinico,1999,0
